borrower_id,income_trend_score,balance_trend_score,payment_consistency_score,expense_pressure_score,income_volatility_score,loan_health_score,risk_bucket
B4512,99.61,99.94,100.0,100.0,100.0,99.87,Green
B4513,99.26,99.38,100.0,100.0,100.0,99.62,Green
B4514,100.0,98.34,100.0,100.0,100.0,99.58,Green
B4515,100.0,98.03,100.0,100.0,100.0,99.51,Green
B4516,99.46,99.58,100.0,100.0,100.0,99.73,Green
B4517,99.99,98.99,100.0,100.0,100.0,99.74,Green
B4518,99.48,97.42,100.0,100.0,100.0,99.2,Green
B4519,97.6,99.29,100.0,100.0,100.0,99.1,Green
B4520,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4521,96.81,100.0,100.0,100.0,100.0,99.04,Green
B4522,95.89,98.92,100.0,100.0,100.0,98.5,Green
B4523,100.0,99.78,100.0,100.0,100.0,99.94,Green
B4524,98.43,100.0,100.0,100.0,100.0,99.53,Green
B4525,100.0,95.52,100.0,100.0,100.0,98.88,Green
B4526,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4527,95.16,100.0,100.0,100.0,100.0,98.55,Green
B4528,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4529,100.0,99.16,100.0,100.0,100.0,99.79,Green
B4530,98.65,100.0,100.0,100.0,100.0,99.6,Green
B4531,98.63,99.3,100.0,100.0,100.0,99.41,Green
B4532,96.55,99.68,100.0,100.0,100.0,98.88,Green
B4533,95.12,100.0,100.0,100.0,100.0,98.54,Green
B4534,95.45,96.66,100.0,100.0,100.0,97.8,Green
B4535,97.29,100.0,100.0,100.0,100.0,99.19,Green
B4536,95.26,100.0,100.0,100.0,100.0,98.58,Green
B4537,99.24,100.0,100.0,100.0,100.0,99.77,Green
B4538,98.62,100.0,100.0,100.0,100.0,99.59,Green
B4539,96.79,96.42,100.0,100.0,100.0,98.14,Green
B4540,95.29,99.13,100.0,100.0,100.0,98.37,Green
B4541,100.0,99.48,100.0,100.0,100.0,99.87,Green
B4542,100.0,99.84,100.0,100.0,100.0,99.96,Green
B4543,96.44,100.0,100.0,100.0,100.0,98.93,Green
B4544,98.22,97.11,100.0,100.0,100.0,98.74,Green
B4545,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4546,97.45,98.1,100.0,100.0,100.0,98.76,Green
B4547,97.47,99.45,100.0,100.0,100.0,99.1,Green
B4548,97.93,100.0,100.0,100.0,100.0,99.38,Green
B4549,99.0,94.01,100.0,100.0,100.0,98.2,Green
B4550,96.29,100.0,100.0,100.0,100.0,98.89,Green
B4551,98.93,100.0,100.0,100.0,100.0,99.68,Green
B4552,97.42,99.42,100.0,100.0,100.0,99.08,Green
B4553,99.46,100.0,100.0,100.0,100.0,99.84,Green
B4554,100.0,97.08,100.0,100.0,100.0,99.27,Green
B4555,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4556,100.0,95.55,100.0,100.0,100.0,98.89,Green
B4557,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4558,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4559,97.74,98.49,100.0,100.0,100.0,98.94,Green
B4560,95.88,98.01,100.0,100.0,100.0,98.27,Green
B4561,100.0,99.61,100.0,100.0,100.0,99.9,Green
B4562,100.0,99.89,100.0,100.0,100.0,99.97,Green
B4563,96.97,95.72,100.0,100.0,100.0,98.02,Green
B4564,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4565,97.8,98.4,100.0,100.0,100.0,98.94,Green
B4566,98.59,100.0,100.0,100.0,100.0,99.58,Green
B4567,97.87,100.0,100.0,100.0,100.0,99.36,Green
B4568,97.09,100.0,100.0,100.0,100.0,99.13,Green
B4569,100.0,98.46,100.0,100.0,100.0,99.62,Green
B4570,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4571,99.92,100.0,100.0,100.0,100.0,99.98,Green
B4572,99.83,98.95,100.0,100.0,100.0,99.69,Green
B4573,97.12,99.12,100.0,100.0,100.0,98.92,Green
B4574,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4575,100.0,98.44,100.0,100.0,100.0,99.61,Green
B4576,98.2,99.82,100.0,100.0,100.0,99.42,Green
B4577,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4578,99.87,97.7,100.0,100.0,100.0,99.39,Green
B4579,97.48,100.0,100.0,100.0,100.0,99.24,Green
B4580,99.83,96.52,100.0,100.0,100.0,99.08,Green
B4581,99.63,99.78,100.0,100.0,100.0,99.83,Green
B4582,99.37,97.86,100.0,100.0,100.0,99.28,Green
B4583,100.0,99.13,100.0,100.0,100.0,99.78,Green
B4584,100.0,99.93,100.0,100.0,100.0,99.98,Green
B4585,97.89,100.0,100.0,100.0,100.0,99.37,Green
B4586,96.67,100.0,100.0,100.0,100.0,99.0,Green
B4587,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4588,99.76,99.72,100.0,100.0,100.0,99.86,Green
B4589,97.78,97.99,100.0,100.0,100.0,98.83,Green
B4590,98.79,97.6,100.0,100.0,100.0,99.04,Green
B4591,99.08,98.45,100.0,100.0,100.0,99.34,Green
B4592,98.74,100.0,100.0,100.0,100.0,99.62,Green
B4593,100.0,95.61,100.0,100.0,100.0,98.9,Green
B4594,100.0,99.45,100.0,100.0,100.0,99.86,Green
B4595,96.59,100.0,100.0,100.0,100.0,98.98,Green
B4596,99.34,99.8,100.0,100.0,100.0,99.75,Green
B4597,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4598,100.0,96.84,100.0,100.0,100.0,99.21,Green
B4599,97.72,99.55,100.0,100.0,100.0,99.2,Green
B4600,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4601,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4602,99.13,99.48,100.0,100.0,100.0,99.61,Green
B4603,99.96,99.43,100.0,100.0,100.0,99.85,Green
B4604,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4605,99.47,99.55,100.0,100.0,100.0,99.73,Green
B4606,97.17,100.0,100.0,100.0,100.0,99.15,Green
B4607,100.0,99.8,100.0,100.0,100.0,99.95,Green
B4608,98.63,100.0,100.0,100.0,100.0,99.59,Green
B4609,98.82,96.12,100.0,100.0,100.0,98.68,Green
B4610,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4611,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4612,100.0,97.02,100.0,100.0,100.0,99.26,Green
B4613,100.0,99.41,100.0,100.0,100.0,99.85,Green
B4614,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4615,97.2,100.0,100.0,100.0,100.0,99.16,Green
B4616,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4617,99.68,97.59,100.0,100.0,100.0,99.3,Green
B4618,100.0,99.97,100.0,100.0,100.0,99.99,Green
B4619,99.04,100.0,100.0,100.0,100.0,99.71,Green
B4620,97.75,100.0,100.0,100.0,100.0,99.32,Green
B4621,100.0,96.61,100.0,100.0,100.0,99.15,Green
B4622,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4623,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4624,97.08,100.0,100.0,100.0,100.0,99.12,Green
B4625,98.07,100.0,100.0,100.0,100.0,99.42,Green
B4626,100.0,97.77,100.0,100.0,100.0,99.44,Green
B4627,100.0,98.54,100.0,100.0,100.0,99.64,Green
B4628,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4629,98.79,95.54,100.0,100.0,100.0,98.52,Green
B4630,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4631,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4632,98.36,100.0,100.0,100.0,100.0,99.51,Green
B4633,96.69,100.0,100.0,100.0,100.0,99.01,Green
B4634,99.11,99.73,100.0,100.0,100.0,99.67,Green
B4635,99.84,99.68,100.0,100.0,100.0,99.87,Green
B4636,100.0,99.82,100.0,100.0,100.0,99.96,Green
B4637,98.79,99.68,100.0,100.0,100.0,99.56,Green
B4638,100.0,99.57,100.0,100.0,100.0,99.89,Green
B4639,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4640,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4641,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4642,99.81,100.0,100.0,100.0,100.0,99.94,Green
B4643,99.23,96.47,100.0,100.0,100.0,98.89,Green
B4644,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4645,99.33,100.0,100.0,100.0,100.0,99.8,Green
B4646,100.0,99.73,100.0,100.0,100.0,99.93,Green
B4647,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4648,100.0,99.61,100.0,100.0,100.0,99.9,Green
B4649,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4650,100.0,99.06,100.0,100.0,100.0,99.76,Green
B4651,98.9,100.0,100.0,100.0,100.0,99.67,Green
B4652,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4653,99.39,100.0,100.0,100.0,100.0,99.82,Green
B4654,99.81,100.0,100.0,100.0,100.0,99.94,Green
B4655,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4656,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4657,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4658,100.0,97.71,100.0,100.0,100.0,99.43,Green
B4659,99.42,99.78,100.0,100.0,100.0,99.77,Green
B4660,98.02,100.0,100.0,100.0,100.0,99.41,Green
B4661,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4662,98.93,100.0,100.0,100.0,100.0,99.68,Green
B4663,100.0,99.75,100.0,100.0,100.0,99.94,Green
B4664,100.0,99.93,100.0,100.0,100.0,99.98,Green
B4665,100.0,99.76,100.0,100.0,100.0,99.94,Green
B4666,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4667,99.34,99.43,100.0,100.0,100.0,99.66,Green
B4668,97.49,98.88,100.0,100.0,100.0,98.97,Green
B4669,100.0,99.83,100.0,100.0,100.0,99.96,Green
B4670,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4671,98.17,100.0,100.0,100.0,100.0,99.45,Green
B4672,100.0,97.96,100.0,100.0,100.0,99.49,Green
B4673,100.0,98.7,100.0,100.0,100.0,99.68,Green
B4674,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4675,99.91,100.0,100.0,100.0,100.0,99.97,Green
B4676,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4677,99.77,100.0,100.0,100.0,100.0,99.93,Green
B4678,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4679,100.0,96.69,100.0,100.0,100.0,99.17,Green
B4680,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4681,100.0,99.91,100.0,100.0,100.0,99.98,Green
B4682,99.74,100.0,100.0,100.0,100.0,99.92,Green
B4683,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4684,99.91,100.0,100.0,100.0,100.0,99.97,Green
B4685,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4686,99.79,100.0,100.0,100.0,100.0,99.94,Green
B4687,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4688,100.0,99.42,100.0,100.0,100.0,99.86,Green
B4689,98.46,100.0,100.0,100.0,100.0,99.54,Green
B4690,99.52,99.38,100.0,100.0,100.0,99.7,Green
B4691,100.0,98.19,100.0,100.0,100.0,99.55,Green
B4692,100.0,99.54,100.0,100.0,100.0,99.88,Green
B4693,100.0,97.95,100.0,100.0,100.0,99.49,Green
B4694,100.0,97.85,100.0,100.0,100.0,99.46,Green
B4695,100.0,97.45,100.0,100.0,100.0,99.36,Green
B4696,99.87,100.0,100.0,100.0,100.0,99.96,Green
B4697,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4698,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4699,100.0,98.33,100.0,100.0,100.0,99.58,Green
B4700,99.13,99.71,100.0,100.0,100.0,99.67,Green
B4701,100.0,99.99,100.0,100.0,100.0,100.0,Green
B4702,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4703,100.0,96.54,100.0,100.0,100.0,99.14,Green
B4704,100.0,99.33,100.0,100.0,100.0,99.83,Green
B4705,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4706,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4707,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4708,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4709,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4710,100.0,99.88,100.0,100.0,100.0,99.97,Green
B4711,98.55,100.0,100.0,100.0,100.0,99.56,Green
B4712,100.0,99.84,100.0,100.0,100.0,99.96,Green
B4713,98.31,100.0,100.0,100.0,100.0,99.49,Green
B4714,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4715,98.5,100.0,100.0,100.0,100.0,99.55,Green
B4716,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4717,98.95,100.0,100.0,100.0,100.0,99.68,Green
B4718,98.94,99.03,100.0,100.0,100.0,99.44,Green
B4719,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4720,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4721,98.54,99.79,100.0,100.0,100.0,99.51,Green
B4722,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4723,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4724,100.0,98.99,100.0,100.0,100.0,99.75,Green
B4725,98.68,100.0,100.0,100.0,100.0,99.6,Green
B4726,100.0,97.61,100.0,100.0,100.0,99.4,Green
B4727,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4728,98.43,100.0,100.0,100.0,100.0,99.53,Green
B4729,100.0,99.04,100.0,100.0,100.0,99.76,Green
B4730,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4731,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4732,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4733,100.0,99.66,100.0,100.0,100.0,99.92,Green
B4734,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4735,99.68,100.0,100.0,100.0,100.0,99.9,Green
B4736,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4737,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4738,100.0,99.27,100.0,100.0,100.0,99.82,Green
B4739,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4740,99.04,100.0,100.0,100.0,100.0,99.71,Green
B4741,99.05,100.0,100.0,100.0,100.0,99.72,Green
B4742,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4743,98.11,100.0,100.0,100.0,100.0,99.43,Green
B4744,98.94,100.0,100.0,100.0,100.0,99.68,Green
B4745,100.0,97.54,100.0,100.0,100.0,99.38,Green
B4746,99.45,100.0,100.0,100.0,100.0,99.84,Green
B4747,99.13,100.0,100.0,100.0,100.0,99.74,Green
B4748,99.17,97.85,100.0,100.0,100.0,99.21,Green
B4749,100.0,98.94,100.0,100.0,100.0,99.74,Green
B4750,100.0,99.26,100.0,100.0,100.0,99.82,Green
B4751,100.0,99.69,100.0,100.0,100.0,99.92,Green
B4752,100.0,99.92,100.0,100.0,100.0,99.98,Green
B4753,100.0,99.59,100.0,100.0,100.0,99.9,Green
B4754,100.0,99.79,100.0,100.0,100.0,99.95,Green
B4755,99.14,100.0,100.0,100.0,100.0,99.74,Green
B4756,99.96,97.92,100.0,100.0,100.0,99.47,Green
B4757,99.9,100.0,100.0,100.0,100.0,99.97,Green
B4758,100.0,99.72,100.0,100.0,100.0,99.93,Green
B4759,99.91,98.46,100.0,100.0,100.0,99.59,Green
B4760,97.76,100.0,100.0,100.0,100.0,99.33,Green
B4761,98.52,99.91,100.0,100.0,100.0,99.53,Green
B4762,98.18,100.0,100.0,100.0,100.0,99.45,Green
B4763,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4764,98.57,100.0,100.0,100.0,100.0,99.57,Green
B4765,100.0,99.55,100.0,100.0,100.0,99.89,Green
B4766,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4767,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4768,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4769,100.0,96.53,100.0,100.0,100.0,99.13,Green
B4770,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4771,100.0,96.64,100.0,100.0,100.0,99.16,Green
B4772,98.03,100.0,100.0,100.0,100.0,99.41,Green
B4773,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4774,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4775,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4776,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4777,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4778,100.0,95.88,100.0,100.0,100.0,98.97,Green
B4779,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4780,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4781,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4782,98.47,100.0,100.0,100.0,100.0,99.54,Green
B4783,99.08,100.0,100.0,100.0,100.0,99.72,Green
B4784,99.56,100.0,100.0,100.0,100.0,99.87,Green
B4785,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4786,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4787,100.0,98.28,100.0,100.0,100.0,99.57,Green
B4788,98.51,100.0,100.0,100.0,100.0,99.55,Green
B4789,98.16,100.0,100.0,100.0,100.0,99.45,Green
B4790,98.79,99.7,100.0,100.0,100.0,99.56,Green
B4791,100.0,98.86,100.0,100.0,100.0,99.72,Green
B4792,100.0,99.73,100.0,100.0,100.0,99.93,Green
B4793,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4794,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4795,100.0,97.91,100.0,100.0,100.0,99.48,Green
B4796,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4797,98.53,100.0,100.0,100.0,100.0,99.56,Green
B4798,98.56,100.0,100.0,100.0,100.0,99.57,Green
B4799,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4800,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4801,100.0,99.52,100.0,100.0,100.0,99.88,Green
B4802,99.0,99.81,100.0,100.0,100.0,99.65,Green
B4803,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4804,97.86,99.25,100.0,100.0,100.0,99.17,Green
B4805,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4806,99.41,100.0,100.0,100.0,100.0,99.82,Green
B4807,100.0,99.7,100.0,100.0,100.0,99.92,Green
B4808,100.0,98.4,100.0,100.0,100.0,99.6,Green
B4809,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4810,100.0,97.88,100.0,100.0,100.0,99.47,Green
B4811,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4812,100.0,97.39,100.0,100.0,100.0,99.35,Green
B4813,97.85,100.0,100.0,100.0,100.0,99.35,Green
B4814,100.0,96.61,100.0,100.0,100.0,99.15,Green
B4815,100.0,99.72,100.0,100.0,100.0,99.93,Green
B4816,99.24,95.65,100.0,100.0,100.0,98.68,Green
B4817,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4818,97.82,100.0,100.0,100.0,100.0,99.35,Green
B4819,99.86,99.74,100.0,100.0,100.0,99.89,Green
B4820,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4821,99.89,100.0,100.0,100.0,100.0,99.97,Green
B4822,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4823,98.46,100.0,100.0,100.0,100.0,99.54,Green
B4824,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4825,99.5,100.0,100.0,100.0,100.0,99.85,Green
B4826,96.88,100.0,100.0,100.0,100.0,99.06,Green
B4827,98.78,100.0,100.0,100.0,100.0,99.63,Green
B4828,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4829,97.83,95.75,100.0,100.0,100.0,98.29,Green
B4830,98.53,100.0,100.0,100.0,100.0,99.56,Green
B4831,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4832,99.44,100.0,100.0,100.0,100.0,99.83,Green
B4833,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4834,100.0,98.64,100.0,100.0,100.0,99.66,Green
B4835,98.88,96.53,100.0,100.0,100.0,98.8,Green
B4836,97.14,100.0,100.0,100.0,100.0,99.14,Green
B4837,100.0,98.77,100.0,100.0,100.0,99.69,Green
B4838,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4839,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4840,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4841,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4842,98.65,96.52,100.0,100.0,100.0,98.72,Green
B4843,99.41,98.99,100.0,100.0,100.0,99.57,Green
B4844,100.0,97.16,100.0,100.0,100.0,99.29,Green
B4845,98.9,96.93,100.0,100.0,100.0,98.9,Green
B4846,98.45,100.0,100.0,100.0,100.0,99.54,Green
B4847,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4848,97.41,96.19,100.0,100.0,100.0,98.27,Green
B4849,99.99,100.0,100.0,100.0,100.0,100.0,Green
B4850,96.83,100.0,100.0,100.0,100.0,99.05,Green
B4851,97.9,100.0,100.0,100.0,100.0,99.37,Green
B4852,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4853,99.75,100.0,100.0,100.0,100.0,99.92,Green
B4854,98.19,99.02,100.0,100.0,100.0,99.21,Green
B4855,96.86,100.0,100.0,100.0,100.0,99.06,Green
B4856,98.77,100.0,100.0,100.0,100.0,99.63,Green
B4857,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4858,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4859,100.0,98.75,100.0,100.0,100.0,99.69,Green
B4860,98.23,100.0,100.0,100.0,100.0,99.47,Green
B4861,97.09,100.0,100.0,100.0,100.0,99.13,Green
B4862,100.0,99.89,100.0,100.0,100.0,99.97,Green
B4863,100.0,99.59,100.0,100.0,100.0,99.9,Green
B4864,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4865,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4866,100.0,97.79,100.0,100.0,100.0,99.45,Green
B4867,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4868,96.59,100.0,100.0,100.0,100.0,98.98,Green
B4869,97.69,98.06,100.0,100.0,100.0,98.82,Green
B4870,97.84,96.03,100.0,100.0,100.0,98.36,Green
B4871,100.0,96.28,100.0,100.0,100.0,99.07,Green
B4872,97.98,100.0,100.0,100.0,100.0,99.39,Green
B4873,99.86,100.0,100.0,100.0,100.0,99.96,Green
B4874,100.0,99.26,100.0,100.0,100.0,99.82,Green
B4875,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4876,97.18,100.0,100.0,100.0,100.0,99.15,Green
B4877,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4878,97.61,100.0,100.0,100.0,100.0,99.28,Green
B4879,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4880,100.0,99.67,100.0,100.0,100.0,99.92,Green
B4881,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4882,98.76,100.0,100.0,100.0,100.0,99.63,Green
B4883,97.46,99.54,100.0,100.0,100.0,99.12,Green
B4884,100.0,99.82,100.0,100.0,100.0,99.96,Green
B4885,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4886,99.07,100.0,100.0,100.0,100.0,99.72,Green
B4887,99.85,100.0,100.0,100.0,100.0,99.96,Green
B4888,100.0,95.1,100.0,100.0,100.0,98.78,Green
B4889,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4890,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4891,97.62,98.44,100.0,100.0,100.0,98.9,Green
B4892,100.0,99.12,100.0,100.0,100.0,99.78,Green
B4893,99.46,95.08,100.0,100.0,100.0,98.61,Green
B4894,98.86,100.0,100.0,100.0,100.0,99.66,Green
B4895,100.0,96.77,100.0,100.0,100.0,99.19,Green
B4896,100.0,99.84,100.0,100.0,100.0,99.96,Green
B4897,100.0,98.37,100.0,100.0,100.0,99.59,Green
B4898,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4899,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4900,97.63,100.0,100.0,100.0,100.0,99.29,Green
B4901,99.1,99.67,100.0,100.0,100.0,99.65,Green
B4902,99.94,100.0,100.0,100.0,100.0,99.98,Green
B4903,98.43,100.0,100.0,100.0,100.0,99.53,Green
B4904,98.71,99.4,100.0,100.0,100.0,99.46,Green
B4905,99.55,100.0,100.0,100.0,100.0,99.86,Green
B4906,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4907,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4908,99.69,100.0,100.0,100.0,100.0,99.91,Green
B4909,99.06,100.0,100.0,100.0,100.0,99.72,Green
B4910,98.63,99.01,100.0,100.0,100.0,99.34,Green
B4911,98.79,100.0,100.0,100.0,100.0,99.64,Green
B4912,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4913,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4914,100.0,97.98,100.0,100.0,100.0,99.5,Green
B4915,96.85,94.8,100.0,100.0,100.0,97.76,Green
B4916,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4917,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4918,99.56,100.0,100.0,100.0,100.0,99.87,Green
B4919,97.56,100.0,100.0,100.0,100.0,99.27,Green
B4920,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4921,99.44,100.0,100.0,100.0,100.0,99.83,Green
B4922,99.19,100.0,100.0,100.0,100.0,99.76,Green
B4923,98.29,100.0,100.0,100.0,100.0,99.49,Green
B4924,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4925,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4926,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4927,97.1,97.07,100.0,100.0,100.0,98.4,Green
B4928,97.78,100.0,100.0,100.0,100.0,99.33,Green
B4929,99.82,100.0,100.0,100.0,100.0,99.95,Green
B4930,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4931,100.0,99.85,100.0,100.0,100.0,99.96,Green
B4932,99.8,100.0,100.0,100.0,100.0,99.94,Green
B4933,97.57,100.0,100.0,100.0,100.0,99.27,Green
B4934,100.0,99.44,100.0,100.0,100.0,99.86,Green
B4935,99.5,100.0,100.0,100.0,100.0,99.85,Green
B4936,99.15,100.0,100.0,100.0,100.0,99.74,Green
B4937,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4938,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4939,99.94,97.53,100.0,100.0,100.0,99.36,Green
B4940,96.46,100.0,100.0,100.0,100.0,98.94,Green
B4941,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4942,98.82,100.0,100.0,100.0,100.0,99.65,Green
B4943,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4944,99.47,99.49,100.0,100.0,100.0,99.71,Green
B4945,97.65,100.0,100.0,100.0,100.0,99.3,Green
B4946,98.89,99.3,100.0,100.0,100.0,99.49,Green
B4947,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4948,100.0,97.73,100.0,100.0,100.0,99.43,Green
B4949,96.97,100.0,100.0,100.0,100.0,99.09,Green
B4950,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4951,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4952,97.48,100.0,100.0,100.0,100.0,99.24,Green
B4953,99.62,100.0,100.0,100.0,100.0,99.89,Green
B4954,99.59,98.41,100.0,100.0,100.0,99.48,Green
B4955,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4956,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4957,100.0,100.0,100.0,100.0,100.0,100.0,Green
B4958,95.89,100.0,100.0,100.0,100.0,98.77,Green
B4959,98.84,100.0,100.0,100.0,100.0,99.65,Green
B4960,100.0,96.58,100.0,100.0,100.0,99.14,Green
