borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted,actual_default_late_period,predicted_default,default_probability,pilot_health_score,pilot_risk_bucket,prediction_result
B4930,small_trader,88025,3565.46,51319,29157.98,49289.49,True,28375.06,50851.62,True,27270.57,52686.26,True,26733.65,56010.28,True,26407.98,56232.32,True,25908.63,58497.89,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B4931,gig_worker,128304,5112.87,56491,51181.55,59149.43,True,47775.48,57593.24,True,49544.09,56266.38,True,48831.89,55816.37,True,48699.56,56258.52,True,48082.46,56347.61,True,False,False,False,0.0054,99.46,Green,Correctly Cleared
B4932,gig_worker,90438,3099.34,76181,44583.89,77636.34,True,43800.71,76213.88,True,45411.38,77136.29,True,41378.04,79577.97,True,41174.45,78458.36,True,40796.82,75911.3,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4933,salaried,100339,4025.08,21843,14994.53,22403.55,True,14001.26,20811.85,True,9791.06,17341.02,True,3154.94,5981.82,False,451.45,9919.37,False,3858.25,10513.8,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4934,small_trader,93970,3356.8,11140,5960.91,10654.14,True,6411.77,10889.18,True,6381.46,10858.66,True,6430.69,11427.54,True,6921.24,11751.04,True,7014.11,12087.91,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4935,salaried,116500,3524.41,77634,50692.78,74388.0,True,50082.71,75849.54,True,50381.76,74838.5,True,50658.94,73439.46,True,49111.83,72612.27,True,49403.24,73412.2,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4936,gig_worker,44708,1474.79,38666,29105.13,38297.02,True,28987.44,38809.9,True,29064.45,40334.03,True,27896.84,41174.14,True,28206.17,43194.26,True,27873.18,44229.82,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4937,salaried,189873,9246.64,64142,33325.61,65538.86,True,34304.76,67642.51,True,34823.65,67060.89,True,38360.78,68267.25,True,38421.22,68600.65,True,39517.44,71093.34,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4938,salaried,71993,2422.9,62797,31696.91,60144.27,True,31741.16,57247.09,True,30306.91,57146.33,True,30544.59,56059.12,True,30849.37,56369.06,True,30176.86,54817.71,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B4939,farmer,193523,6524.23,67958,42595.82,67614.82,True,42602.38,65676.94,True,46300.53,65507.18,True,44503.15,65118.77,True,48230.06,61602.09,True,49357.48,61518.04,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4940,farmer,19283,676.53,48160,31812.25,46930.96,True,30992.06,49567.46,True,29313.63,51179.12,True,30414.64,52764.11,True,29073.41,53305.44,True,29448.32,55903.93,True,False,False,False,0.0006,99.94,Green,Correctly Cleared
B4941,salaried,160619,5017.68,76606,52108.91,76497.93,True,53743.5,77246.61,True,53942.06,76816.66,True,54009.16,80648.93,True,53413.49,81772.81,True,53269.63,81505.73,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4942,gig_worker,93636,3020.06,58775,34603.93,58568.74,True,30314.8,48296.08,True,20161.26,52950.81,True,9882.19,36514.51,False,1050.51,38720.85,True,7159.61,25734.49,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4943,salaried,145807,6923.72,23182,19092.08,22427.53,True,18051.64,22699.44,True,17863.67,22685.93,True,18465.39,21709.5,True,16240.86,21168.89,True,16200.57,21660.65,True,False,False,False,0.001,99.9,Green,Correctly Cleared
B4944,small_trader,170480,5438.58,25330,14773.19,24334.94,True,14523.43,24231.25,True,14714.45,25021.47,True,15941.76,25403.45,True,16383.03,25154.29,True,16167.95,26027.59,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4945,gig_worker,135309,6549.09,31263,16645.42,30757.36,True,17273.63,31434.28,True,16428.52,31415.87,True,18181.7,32044.57,True,18993.75,32980.4,True,19168.68,32912.36,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B4946,salaried,78952,3233.79,18702,11407.65,18917.97,True,11693.36,18759.41,True,10905.72,18686.19,True,10759.4,18604.6,True,10940.93,18597.06,True,10683.99,18432.6,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B4947,salaried,29451,1330.62,27525,20041.27,28849.36,True,19992.26,29255.02,True,21064.37,30564.94,True,21599.5,31785.67,True,23114.41,33357.93,True,22604.51,34185.59,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4948,salaried,15288,553.06,66581,49352.49,64974.83,True,47004.58,66561.54,True,51433.18,64189.42,True,51747.99,64588.39,True,51575.13,67389.98,True,55037.6,64973.31,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4949,farmer,197606,6242.47,16001,9350.04,16157.37,True,8744.99,16565.26,True,8825.67,16389.54,True,8781.41,16381.19,True,8092.12,16209.39,True,7786.34,16480.77,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B4950,farmer,163895,6179.5,50817,36164.7,51617.55,True,34963.14,51000.6,True,34155.93,51585.29,True,29794.3,51847.65,True,30193.78,50289.18,True,29809.53,51847.1,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B4951,salaried,54859,1914.95,19714,16327.6,20649.55,True,17101.9,20209.29,True,17579.93,20135.14,True,17591.23,19763.78,True,18686.17,19382.43,True,19221.23,18701.02,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4952,farmer,147957,4948.77,51158,25718.27,52456.22,True,25135.26,55022.71,True,25187.47,56977.46,True,25274.56,58683.2,True,24404.65,60747.37,True,24001.46,62184.05,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4953,farmer,114290,4508.46,40750,18333.65,38769.63,True,19575.95,39897.9,True,19755.41,41011.17,True,20672.56,42913.56,True,20838.1,43758.85,True,21332.44,45277.52,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4954,gig_worker,149741,5671.44,64224,38321.64,66666.37,True,36697.37,66927.5,True,36793.53,65959.46,True,37535.48,64083.33,True,37108.76,63800.58,True,37574.3,63427.27,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B4955,salaried,83016,3886.6,24657,17034.8,25221.23,True,17640.15,25324.17,True,17762.61,26240.11,True,17982.82,26797.58,True,19801.39,27326.75,True,19783.51,27909.21,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4956,gig_worker,68362,2904.12,74664,60788.5,75328.5,True,62052.46,73175.4,True,65147.14,72436.21,True,65802.99,71391.34,True,68850.54,69888.46,True,72439.91,68120.27,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B4957,small_trader,79814,2791.61,78995,69172.11,81611.4,True,68643.58,81584.21,True,68569.82,82212.66,True,71739.17,79667.37,True,66438.77,79054.25,True,67392.29,77923.22,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4958,salaried,183761,6701.08,74053,41250.18,72043.75,True,40045.42,72172.7,True,39299.63,71377.32,True,37940.64,73131.79,True,34536.6,72346.11,True,35017.96,72861.68,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B4959,small_trader,181246,6150.3,64105,41024.09,66495.26,True,43700.49,66004.98,True,43263.81,63441.04,True,44301.11,62835.83,True,45611.38,62995.69,True,44499.74,62609.56,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4960,farmer,81668,3941.18,35780,24170.01,33992.54,True,23570.1,33827.57,True,22818.59,34852.73,True,20067.35,34856.06,True,19323.88,35031.03,True,19378.27,34862.97,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B4961,gig_worker,165827,7248.08,57178,39399.61,56158.58,True,39098.68,55843.49,True,35633.52,54515.91,True,35238.96,54342.59,True,35790.6,55315.48,True,33371.13,53631.47,True,False,False,False,0.0151,98.49,Green,Correctly Cleared
B4962,salaried,128032,4849.38,50762,35614.86,49035.23,True,32960.13,49945.13,True,33640.26,52195.27,True,32075.05,54058.17,True,31523.68,54915.88,True,31118.09,55850.9,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B4963,small_trader,95651,3544.52,61971,36706.88,62255.56,True,34656.2,53458.37,True,27253.57,61710.22,True,11700.83,53462.6,False,2527.47,32927.62,False,4021.76,24466.03,True,True,True,True,0.9881,1.19,Red,Correctly Predicted Default
B4964,gig_worker,118818,5918.1,12792,10573.75,12426.63,True,10166.84,12408.53,True,9948.02,12647.64,True,9656.52,13146.22,True,9361.55,13015.04,True,8834.19,13425.23,True,False,False,False,0.0017,99.83,Green,Correctly Cleared
B4965,gig_worker,56068,1757.63,10539,8279.14,10128.36,True,8173.52,10216.77,True,7690.13,10233.66,True,7692.39,10454.52,True,7222.53,10700.23,True,7140.28,10734.99,True,False,False,False,0.0021,99.79,Green,Correctly Cleared
B4966,small_trader,147483,4890.19,16652,14760.51,17261.67,True,15372.89,17918.75,True,15724.4,17701.92,True,15640.44,18212.98,True,15964.5,18893.62,True,16346.56,19362.51,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4967,small_trader,56689,2496.05,25099,16923.7,24666.32,True,17283.58,25894.9,True,16625.9,27708.57,True,16466.29,27229.35,True,17349.94,28368.4,True,15771.78,29288.83,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4968,gig_worker,12776,500.67,69296,61627.16,67760.11,True,46483.59,56023.82,True,44476.05,57462.37,True,23873.22,56803.87,False,1893.26,23307.99,True,9353.73,26327.19,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4969,small_trader,83335,3652.54,57014,29386.7,55092.57,True,29488.45,55527.95,True,28674.11,55292.72,True,27431.22,52911.34,True,26282.8,53665.72,True,26480.19,53631.2,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4970,small_trader,158708,5480.97,28856,25924.49,27684.37,True,22557.55,23233.01,True,11912.22,17646.25,True,5919.91,9571.91,False,1311.71,15154.81,False,4662.46,10570.25,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4971,farmer,37114,1359.27,66859,32653.93,67894.66,True,32076.9,66047.74,True,29602.79,69497.98,True,32258.52,66889.71,True,30475.38,68029.31,True,29310.23,68563.41,True,False,False,False,0.0018,99.82,Green,Correctly Cleared
B4972,farmer,145237,5631.86,8020,6702.64,8560.98,True,5196.69,6462.45,True,3999.35,5323.67,True,1370.21,4573.84,False,290.73,6778.86,False,789.2,4614.77,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4973,farmer,61151,2334.03,45238,27548.06,44059.04,True,28447.65,44932.27,True,26925.42,46879.13,True,26480.89,46462.0,True,28078.29,47969.39,True,26894.37,49593.0,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4974,farmer,57441,2428.65,29148,14029.6,29273.65,True,11409.14,21943.27,True,9752.22,25517.69,True,3102.21,20929.82,False,436.92,12551.89,False,3299.58,14459.13,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4975,salaried,117948,4391.57,20688,11291.44,19775.66,True,10680.37,14890.64,True,6645.75,12804.29,True,2654.31,11375.22,False,778.24,12122.72,False,2044.86,6418.11,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4976,small_trader,176172,5727.16,72645,42705.93,72904.49,True,42932.02,72229.16,True,42074.99,73863.37,True,41189.37,71939.12,True,43779.72,70067.53,True,42119.0,69511.69,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4977,gig_worker,186892,6256.06,68482,55195.9,68879.98,True,52155.19,68929.08,True,52807.6,72172.05,True,50159.48,75070.41,True,54223.84,76966.7,True,51250.17,77556.82,True,False,False,False,0.0011,99.89,Green,Correctly Cleared
B4978,gig_worker,152161,6193.17,58395,44394.66,58783.72,True,40004.72,48074.92,True,24676.59,57343.16,True,13646.51,18566.2,False,2438.06,46316.72,False,11316.73,24691.25,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4979,farmer,12279,585.01,58429,42598.88,59938.36,True,43085.02,60760.33,True,41934.99,63083.48,True,44481.42,65188.14,True,42634.9,67150.61,True,43487.92,68560.26,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4980,farmer,147851,6821.72,32136,25442.76,32274.46,True,26257.29,32196.01,True,25403.83,33598.74,True,26319.33,33291.78,True,27642.82,32759.73,True,27857.98,34057.31,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4981,small_trader,111506,4129.52,69242,32300.01,66077.38,True,34522.61,66231.42,True,34408.41,65495.6,True,33519.17,61357.05,True,36918.8,62299.12,True,37204.41,62023.74,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4982,small_trader,193570,7733.67,71615,35586.41,73897.39,True,35202.03,75971.5,True,34534.42,78832.91,True,31808.35,81559.21,True,32079.58,85756.02,True,33021.42,87496.65,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4983,salaried,138445,5155.09,58073,40201.99,60333.0,True,40021.42,61485.74,True,37052.14,63569.78,True,37417.03,64548.66,True,36754.2,66262.88,True,32926.5,67287.17,True,False,False,False,0.0014,99.86,Green,Correctly Cleared
B4984,salaried,161628,6573.71,25961,16224.61,27116.53,True,15839.84,27691.11,True,16376.04,26829.3,True,16967.79,26809.42,True,16095.9,26690.68,True,16686.29,27231.51,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4985,small_trader,15049,657.17,30622,18716.95,29265.35,True,19413.58,27961.07,True,19200.75,28772.44,True,18750.92,28484.55,True,18902.87,27645.47,True,19373.44,26540.01,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4986,small_trader,165037,6435.39,13999,11466.88,14286.96,True,10980.31,14349.52,True,10729.68,14499.73,True,10003.2,14624.16,True,10017.86,14424.28,True,9257.78,14387.48,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B4987,small_trader,173344,5808.03,71572,49767.47,78485.43,True,40979.91,63026.04,True,22019.4,55251.23,True,17380.24,50357.63,True,2357.38,29733.69,False,8452.37,26814.35,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4988,farmer,128883,5259.62,11623,10567.49,12051.23,True,10304.58,11915.73,True,10255.5,12832.6,True,9809.84,12865.69,True,9730.02,12883.59,True,9456.59,13595.58,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B4989,salaried,29759,1124.95,37314,31292.29,40536.69,True,27623.93,34561.37,True,17010.4,27679.29,True,8745.0,32091.29,False,954.61,22294.7,False,5009.76,13205.12,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B4990,small_trader,121261,3746.82,78375,45685.02,75585.79,True,48899.94,72856.62,True,47056.45,73129.01,True,46125.28,72796.05,True,51096.23,70101.08,True,51917.34,68518.84,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4991,gig_worker,91388,4542.67,26625,14353.98,26151.97,True,14836.83,27225.33,True,14579.87,26448.63,True,13936.68,27841.49,True,13920.88,28547.14,True,13711.87,28920.72,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4992,gig_worker,119387,4910.68,76426,45395.72,79471.48,True,46859.19,79964.34,True,44694.88,80965.79,True,50315.3,81235.5,True,46680.77,82322.65,True,47992.72,82431.18,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B4993,small_trader,158107,7831.81,40038,26325.15,39725.09,True,25147.34,41163.01,True,25139.38,41716.52,True,24417.12,43592.65,True,23206.3,45808.53,True,22323.09,45816.67,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B4994,salaried,80123,3677.37,29012,16203.66,27581.79,True,16390.24,28174.91,True,15171.62,29383.31,True,15248.87,29715.42,True,14797.87,29624.77,True,14528.26,30592.22,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B4995,farmer,140293,6445.7,11329,9733.59,11460.97,True,9804.67,11422.57,True,9867.18,11565.72,True,9947.06,11429.58,True,9988.45,11635.39,True,10171.41,11813.87,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4996,gig_worker,11267,461.92,27324,18703.44,27212.15,True,18252.22,27151.72,True,17216.91,26482.46,True,17739.45,26048.81,True,16587.94,26444.45,True,16740.21,25246.05,True,False,False,False,0.0032,99.68,Green,Correctly Cleared
B4997,gig_worker,169354,6141.17,40469,30212.25,42364.95,True,30336.46,43977.85,True,30681.55,44528.89,True,31305.47,44254.06,True,29952.4,46290.45,True,30836.9,47674.13,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B4998,farmer,39652,1314.48,45165,29700.77,43343.83,True,30321.93,42911.29,True,30588.29,44674.62,True,31099.04,42694.83,True,28746.16,43162.25,True,30168.68,42949.75,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B4999,salaried,24924,846.37,40680,37715.15,42231.19,True,31692.84,41480.21,True,26414.84,22281.65,True,10037.56,35865.97,True,2571.74,23357.34,False,5913.57,14311.68,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B5000,gig_worker,19757,703.55,46596,23595.83,45038.55,True,25848.08,44689.91,True,23468.13,44827.37,True,22073.46,44053.35,True,22781.27,45543.88,True,23020.96,43920.31,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B5001,farmer,139540,6054.32,33272,26005.32,32110.82,True,26954.27,31762.78,True,23853.17,32179.74,True,22753.5,31314.82,True,23098.11,31796.65,True,22008.57,31632.34,True,False,False,False,0.0037,99.63,Green,Correctly Cleared
B5002,small_trader,64823,2551.55,10073,9920.63,10947.01,True,6874.95,12807.55,True,4769.1,10458.83,True,3089.19,7145.07,True,616.54,7292.28,False,2127.4,5125.3,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B5003,farmer,76557,3747.06,48047,34667.35,48351.47,True,32268.46,47572.44,True,33148.81,47368.51,True,30893.33,48149.14,True,31516.58,47555.06,True,28941.56,46158.18,True,False,False,False,0.0007,99.93,Green,Correctly Cleared
B5004,farmer,11893,440.21,67507,46358.31,68524.57,True,47770.63,70836.67,True,44884.8,72508.54,True,43867.49,75577.79,True,39530.13,77390.56,True,39337.3,80381.35,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B5005,salaried,178611,7276.45,79916,67620.69,83741.71,True,66145.82,84404.72,True,71616.95,82508.94,True,73410.95,84952.08,True,77533.96,84486.11,True,79786.39,84869.77,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B5006,gig_worker,26915,1018.95,72953,43565.32,69842.41,True,41115.69,71474.97,True,41762.02,73241.38,True,42959.74,75828.96,True,42000.37,75449.25,True,41068.35,77480.69,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B5007,farmer,92058,3764.73,39359,18120.87,39453.8,True,18091.02,40522.92,True,18162.79,40708.8,True,16931.99,40859.23,True,17069.76,41699.7,True,17628.0,42540.25,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B5008,salaried,91843,3015.64,51188,26954.06,51572.36,True,25594.9,53683.21,True,26022.29,54802.82,True,25092.23,58506.61,True,25589.78,58687.23,True,24974.31,60289.11,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B5009,small_trader,83686,2531.69,75600,50844.15,77071.62,True,51144.63,76923.42,True,54517.39,78464.11,True,53964.73,78708.85,True,54956.11,81038.83,True,56448.31,81429.01,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B5010,farmer,59721,2071.86,26892,21227.11,25905.76,True,20251.99,26723.42,True,22864.82,27681.23,True,23372.68,26904.73,True,23781.28,27507.56,True,25113.76,27908.07,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B5011,gig_worker,177930,8193.36,49805,41631.89,51489.35,True,40029.13,52052.47,True,40125.12,54605.11,True,37637.64,52689.23,True,33311.32,53730.63,True,33422.83,54500.67,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B5012,salaried,179904,6499.58,54963,37866.92,54392.47,True,39358.51,54046.09,True,39734.66,52785.11,True,42279.38,52342.83,True,43265.66,50878.74,True,44626.68,50709.73,True,False,False,False,0.0,100.0,Green,Correctly Cleared
